Coefficient,Term,Coefficient type
-0.0238630798971713,Y0 Y1 X6 X7,<class 'numpy.float64'>
-0.0033520754747109,Y0 Y1 X4 X5,<class 'numpy.float64'>
-0.0052881808416518,Y0 Y1 X2 X3,<class 'numpy.float64'>
-0.0225515587770948,Y0 Z1 X2 X4 Z5 Y6,<class 'numpy.float64'>
0.0051436273951199,Y0 Z1 Y2 X5 Z6 X7,<class 'numpy.float64'>
0.0051436273951199,Y0 Z1 Y2 Y5 Z6 Y7,<class 'numpy.float64'>
0.0025771586183056,Y0 Z1 Y2 X4 Z5 X6,<class 'numpy.float64'>
-0.0199744001587892,Y0 Z1 Y2 Y4 Z5 Y6,<class 'numpy.float64'>
-0.0251180276745492,Y0 Z1 Z2 X3 X5 Y6,<class 'numpy.float64'>
0.0025664693940456,Y0 Z1 Z2 X3 X4 Z5 Z6 Y7,<class 'numpy.float64'>
-0.0251180276745492,Y0 Z1 Z2 Y3 Y5 Y6,<class 'numpy.float64'>
-0.0025664693940456,Y0 Z1 Z2 Y3 X4 Z5 Z6 X7,<class 'numpy.float64'>
0.1410239289492196,Z0,<class 'numpy.float64'>
0.1301856469144791,Z0 Z7,<class 'numpy.float64'>
0.1063225680941915,Z0 Z6,<class 'numpy.float64'>
0.1119300011762029,Z0 Z5,<class 'numpy.float64'>
0.1085779254143589,Z0 Z4,<class 'numpy.float64'>
0.1114911174528927,Z0 Z3,<class 'numpy.float64'>
0.1062029361599802,Z0 Z2,<class 'numpy.float64'>
0.1163244077770412,Z0 Z1,<class 'numpy.float64'>
