ef0,f0,ef1,f1,ef2,f2,ef4,f4,ef8,f8
-77.09467111682628,953.2138409734529,-77.09467111682628,874.0550734370634,-77.09467111682628,939.8678195039436,-77.09467111682628,947.1403335356244,-77.09467111682628,951.5136671704216
-77.09427111682628,953.2753144907593,-77.09427111682628,874.1569731566835,-77.09427111682628,939.930682606483,-77.09427111682628,947.2018959316705,-77.09427111682628,951.5747725714713
-77.09387111682628,953.3365467304768,-77.09387111682628,874.2586586746735,-77.09387111682628,939.9933080827487,-77.09387111682628,947.2632185567998,-77.09387111682628,951.6356370058552
-77.09347111682628,953.3975376550857,-77.09347111682628,874.3601299293198,-77.09347111682628,940.0556958943688,-77.09347111682628,947.3243013734059,-77.09347111682628,951.6962604362467
-77.09307111682628,953.458287227212,-77.09307111682628,874.4613868590383,-77.09307111682628,940.1178460031138,-77.09307111682628,947.3851443440301,-77.09307111682628,951.7566428254695
-77.09267111682627,953.5187954096325,-77.09267111682627,874.5624294023721,-77.09267111682627,940.179758370899,-77.09267111682627,947.4457474313588,-77.09267111682627,951.8167841364905
-77.09227111682627,953.5790621652685,-77.09227111682627,874.6632574979928,-77.09227111682627,940.2414329597877,-77.09227111682627,947.5061105982257,-77.09227111682627,951.8766843324256
-77.09187111682627,953.6390874571895,-77.09187111682627,874.7638710847,-77.09187111682627,940.3028697319857,-77.09187111682627,947.5662338076108,-77.09187111682627,951.9363433765386
-77.09147111682627,953.6988712486122,-77.09147111682627,874.8642701014221,-77.09147111682627,940.364068649842,-77.09147111682627,947.62611702264,-77.09147111682627,951.9957612322389
-77.09107111682627,953.7584135029016,-77.09107111682627,874.9644544872158,-77.09107111682627,940.4250296758551,-77.09107111682627,947.6857602065863,-77.09107111682627,952.0549378630835
-77.09067111682627,953.8177141835665,-77.09067111682627,875.0644241812648,-77.09067111682627,940.485752772665,-77.09067111682627,947.7451633228683,-77.09067111682627,952.1138732327779
-77.09027111682627,953.8767732542692,-77.09027111682627,875.1641791228838,-77.09027111682627,940.5462379030591,-77.09027111682627,947.8043263350526,-77.09027111682627,952.1725673051731
-77.08987111682627,953.935590678814,-77.08987111682627,875.2637192515136,-77.08987111682627,940.6064850299671,-77.08987111682627,947.8632492068496,-77.08987111682627,952.2310200442682
-77.08947111682627,953.9941664211557,-77.08947111682627,875.3630445067243,-77.08947111682627,940.6664941164669,-77.08947111682627,947.9219319021194,-77.08947111682627,952.2892314142097
-77.08907111682628,954.0525004453959,-77.08907111682628,875.4621548282157,-77.08907111682628,940.7262651257805,-77.08907111682628,947.980374384868,-77.08907111682628,952.3472013792922
-77.08867111682628,954.110592715783,-77.08867111682628,875.5610501558156,-77.08867111682628,940.7857980212742,-77.08867111682628,948.0385766192456,-77.08867111682628,952.4049299039568
-77.08827111682628,954.1684431967129,-77.08827111682628,875.6597304294788,-77.08827111682628,940.8450927664609,-77.08827111682628,948.0965385695529,-77.08827111682628,952.4624169527921
-77.08787111682628,954.2260518527304,-77.08787111682628,875.7581955892913,-77.08787111682628,940.9041493249969,-77.08787111682628,948.1542602002348,-77.08787111682628,952.519662490534
-77.08747111682628,954.2834186485278,-77.08747111682628,875.856445575466,-77.08747111682628,940.9629676606867,-77.08747111682628,948.2117414758831,-77.08747111682628,952.576666482065
-77.08707111682628,954.340543548944,-77.08707111682628,875.9544803283459,-77.08707111682628,941.021547737477,-77.08707111682628,948.2689823612355,-77.08707111682628,952.6334288924189
-77.08667111682627,954.3974265189662,-77.08667111682627,876.0522997884021,-77.08667111682627,941.0798895194629,-77.08667111682627,948.3259828211795,-77.08667111682627,952.6899496867725
-77.08627111682627,954.4540675237286,-77.08627111682627,876.1499038962359,-77.08627111682627,941.1379929708816,-77.08627111682627,948.3827428207467,-77.08627111682627,952.7462288304525
-77.08587111682627,954.510466528515,-77.08587111682627,876.2472925925751,-77.08587111682627,941.195858056118,-77.08587111682627,948.4392623251172,-77.08587111682627,952.8022662889322
-77.08547111682627,954.5666234987547,-77.08547111682627,876.3444658182794,-77.08547111682627,941.2534847397038,-77.08547111682627,948.4955412996163,-77.08547111682627,952.8580620278348
-77.08507111682627,954.6225384000256,-77.08507111682627,876.4414235143358,-77.08507111682627,941.3108729863106,-77.08507111682627,948.5515797097169,-77.08507111682627,952.9136160129278
-77.08467111682627,954.6782111980556,-77.08467111682627,876.5381656218605,-77.08467111682627,941.3680227607615,-77.08467111682627,948.6073775210407,-77.08467111682627,952.968928210129
-77.08427111682627,954.7336418587166,-77.08427111682627,876.6346920820994,-77.08427111682627,941.424934028023,-77.08427111682627,948.6629346993534,-77.08427111682627,953.0239985855021
-77.08387111682627,954.7888303480305,-77.08387111682627,876.7310028364273,-77.08387111682627,941.4816067532063,-77.08387111682627,948.7182512105683,-77.08387111682627,953.0788271052609
-77.08347111682627,954.8437766321683,-77.08347111682627,876.8270978263488,-77.08347111682627,941.5380409015686,-77.08347111682627,948.7733270207482,-77.08347111682627,953.1334137357638
-77.08307111682628,954.8984806774454,-77.08307111682628,876.9229769934967,-77.08307111682628,941.5942364385141,-77.08307111682628,948.8281620960997,-77.08307111682628,953.1877584435192
-77.08267111682628,954.9529424503294,-77.08267111682628,877.0186402796339,-77.08267111682628,941.6501933295912,-77.08267111682628,948.8827564029789,-77.08267111682628,953.2418611951834
-77.08227111682628,955.0071619174331,-77.08227111682628,877.1140876266533,-77.08227111682628,941.7059115404929,-77.08227111682628,948.9371099078872,-77.08227111682628,953.2957219575597
-77.08187111682628,955.0611390455182,-77.08187111682628,877.2093189765765,-77.08187111682628,941.7613910370612,-77.08187111682628,948.9912225774736,-77.08187111682628,953.3493406975998
-77.08147111682628,955.1148738014944,-77.08147111682628,877.3043342715545,-77.08147111682628,941.8166317852811,-77.08147111682628,949.0450943785357,-77.08147111682628,953.4027173824021
-77.08107111682628,955.1683661524179,-77.08107111682628,877.3991334538683,-77.08107111682628,941.8716337512849,-77.08107111682628,949.0987252780164,-77.08107111682628,953.4558519792148
-77.08067111682628,955.2216160654967,-77.08067111682628,877.4937164659272,-77.08067111682628,941.9263969013493,-77.08067111682628,949.1521152430067,-77.08067111682628,953.5087444554324
-77.08027111682627,955.2746235080837,-77.08027111682627,877.5880832502728,-77.08027111682627,941.9809212018976,-77.08027111682627,949.2052642407454,-77.08027111682627,953.5613947786001
-77.07987111682627,955.3273884476819,-77.07987111682627,877.682233749573,-77.07987111682627,942.0352066194993,-77.07987111682627,949.2581722386162,-77.07987111682627,953.6138029164066
-77.07947111682627,955.3799108519403,-77.07947111682627,877.7761679066291,-77.07947111682627,942.0892531208685,-77.07947111682627,949.3108392041535,-77.07947111682627,953.6659688366929
-77.07907111682627,955.4321906886572,-77.07907111682627,877.86988566437,-77.07907111682627,942.1430606728682,-77.07907111682627,949.3632651050358,-77.07907111682627,953.7178925074446
-77.07867111682627,955.4842279257806,-77.07867111682627,877.9633869658528,-77.07867111682627,942.1966292425031,-77.07867111682627,949.4154499090911,-77.07867111682627,953.7695738967997
-77.07827111682627,955.5360225314055,-77.07827111682627,878.0566717542685,-77.07827111682627,942.249958796927,-77.07827111682627,949.4673935842934,-77.07827111682627,953.8210129730395
-77.07787111682627,955.587574473775,-77.07787111682627,878.1497399729353,-77.07787111682627,942.3030493034375,-77.07787111682627,949.5190960987652,-77.07787111682627,953.8722097045974
-77.07747111682627,955.6388837212796,-77.07747111682627,878.242591565301,-77.07747111682627,942.3559007294815,-77.07747111682627,949.5705574207766,-77.07747111682627,953.9231640600522
-77.07707111682627,955.689950242461,-77.07707111682627,878.3352264749466,-77.07707111682627,942.4085130426479,-77.07707111682627,949.6217775187439,-77.07707111682627,953.9738760081323
-77.07667111682628,955.7407740060067,-77.07667111682628,878.4276446455794,-77.07667111682628,942.4608862106738,-77.07667111682628,949.6727563612314,-77.07667111682628,954.0243455177141
-77.07627111682628,955.7913549807539,-77.07627111682628,878.5198460210381,-77.07627111682628,942.5130202014429,-77.07627111682628,949.7234939169501,-77.07627111682628,954.0745725578228
-77.07587111682628,955.8416931356863,-77.07587111682628,878.611830545293,-77.07587111682628,942.5649149829844,-77.07587111682628,949.7739901547609,-77.07587111682628,954.1245570976306
-77.07547111682628,955.8917884399393,-77.07547111682628,878.703598162443,-77.07547111682628,942.6165705234733,-77.07547111682628,949.82424504367,-77.07547111682628,954.1742991064589
-77.07507111682628,955.9416408627944,-77.07507111682628,878.7951488167168,-77.07507111682628,942.6679867912303,-77.07507111682628,949.8742585528325,-77.07507111682628,954.2237985537765
-77.07467111682628,955.9912503736817,-77.07467111682628,878.8864824524765,-77.07467111682628,942.7191637547232,-77.07467111682628,949.9240306515492,-77.07467111682628,954.273055409202
-77.07427111682627,956.0406169421803,-77.07427111682627,878.9775990142095,-77.07427111682627,942.7701013825671,-77.07427111682627,949.9735613092708,-77.07427111682627,954.3220696425013
-77.07387111682627,956.0897405380194,-77.07387111682627,879.0684984465382,-77.07387111682627,942.8207996435206,-77.07387111682627,950.0228504955943,-77.07387111682627,954.3708412235895
-77.07347111682627,956.1386211310735,-77.07347111682627,879.159180694213,-77.07347111682627,942.8712585064902,-77.07347111682627,950.0718981802655,-77.07347111682627,954.419370122529
-77.07307111682627,956.1872586913686,-77.07307111682627,879.2496457021158,-77.07307111682627,942.9214779405294,-77.07307111682627,950.1207043331755,-77.07307111682627,954.467656309532
-77.07267111682627,956.2356531890764,-77.07267111682627,879.3398934152588,-77.07267111682627,942.9714579148362,-77.07267111682627,950.169268924367,-77.07267111682627,954.515699754957
-77.07227111682627,956.2838045945208,-77.07227111682627,879.4299237787836,-77.07227111682627,943.0211983987563,-77.07227111682627,950.2175919240253,-77.07227111682627,954.5635004293147
-77.07187111682627,956.3317128781725,-77.07187111682627,879.5197367379646,-77.07187111682627,943.0706993617816,-77.07187111682627,950.2656733024899,-77.07187111682627,954.6110583032606
-77.07147111682627,956.3793780106499,-77.07147111682627,879.6093322382031,-77.07147111682627,943.1199607735493,-77.07147111682627,950.313513030242,-77.07147111682627,954.6583733476008
-77.07107111682627,956.4267999627226,-77.07107111682627,879.6987102250368,-77.07107111682627,943.1689826038456,-77.07107111682627,950.361111077914,-77.07107111682627,954.7054455332886
-77.07067111682628,956.4739787053053,-77.07067111682628,879.7878706441295,-77.07067111682628,943.2177648225997,-77.07067111682628,950.4084674162848,-77.07067111682628,954.7522748314274
-77.07027111682628,956.5209142094669,-77.07027111682628,879.876813441277,-77.07027111682628,943.2663073998901,-77.07027111682628,950.4555820162819,-77.07027111682628,954.7988612132681
-77.06987111682628,956.5676064464191,-77.06987111682628,879.9655385624068,-77.06987111682628,943.3146103059399,-77.06987111682628,950.5024548489818,-77.06987111682628,954.8452046502114
-77.06947111682628,956.6140553875257,-77.06947111682628,880.0540459535756,-77.06947111682628,943.3626735111209,-77.06947111682628,950.5490858856056,-77.06947111682628,954.8913051138055
-77.06907111682628,956.6602610043,-77.06907111682628,880.1423355609738,-77.06907111682628,943.4104969859486,-77.06907111682628,950.5954750975254,-77.06907111682628,954.9371625757476
-77.06867111682628,956.7062232684028,-77.06867111682628,880.2304073309193,-77.06867111682628,943.4580807010868,-77.06867111682628,950.641622456261,-77.06867111682628,954.9827770078846
-77.06827111682628,956.7519421516429,-77.06827111682628,880.3182612098635,-77.06827111682628,943.5054246273471,-77.06827111682628,950.6875279334782,-77.06827111682628,955.0281483822102
-77.06787111682627,956.7974176259798,-77.06787111682627,880.4058971443877,-77.06787111682627,943.5525287356845,-77.06787111682627,950.7331915009923,-77.06787111682627,955.073276670868
-77.06747111682627,956.842649663521,-77.06747111682627,880.4933150812047,-77.06747111682627,943.5993929972032,-77.06747111682627,950.778613130767,-77.06747111682627,955.1181618461507
-77.06707111682627,956.8876382365239,-77.06707111682627,880.5805149671595,-77.06707111682627,943.6460173831537,-77.06707111682627,950.8237927949119,-77.06707111682627,955.1628038804996
-77.06667111682627,956.932383317394,-77.06667111682627,880.6674967492249,-77.06667111682627,943.6924018649316,-77.06667111682627,950.8687304656878,-77.06667111682627,955.2072027465043
-77.06627111682627,956.976884878685,-77.06627111682627,880.7542603745096,-77.06627111682627,943.738546414082,-77.06627111682627,950.9134261155002,-77.06627111682627,955.2513584169039
-77.06587111682627,957.0211428931023,-77.06587111682627,880.84080579025,-77.06587111682627,943.7844510022935,-77.06587111682627,950.9578797169071,-77.06587111682627,955.2952708645859
-77.06547111682627,957.0651573334965,-77.06547111682627,880.9271329438145,-77.06547111682627,943.8301156014038,-77.06547111682627,951.0020912426097,-77.06547111682627,955.3389400625865
-77.06507111682627,957.1089281728707,-77.06507111682627,881.0132417827049,-77.06507111682627,943.8755401833974,-77.06507111682627,951.0460606654603,-77.06507111682627,955.3823659840914
-77.06467111682628,957.1524553843767,-77.06467111682628,881.0991322545502,-77.06467111682628,943.920724720404,-77.06467111682628,951.08978795846,-77.06467111682628,955.425548602436
-77.06427111682628,957.1957389413118,-77.06427111682628,881.1848043071159,-77.06427111682628,943.9656691847009,-77.06427111682628,951.1332730947561,-77.06427111682628,955.4684878911027
-77.06387111682628,957.2387788171279,-77.06387111682628,881.2702578882962,-77.06387111682628,944.0103735487138,-77.06387111682628,951.1765160476442,-77.06387111682628,955.5111838237235
-77.06347111682628,957.2815749854213,-77.06347111682628,881.355492946115,-77.06347111682628,944.0548377850115,-77.06347111682628,951.2195167905708,-77.06347111682628,955.5536363740808
-77.06307111682628,957.3241274199407,-77.06307111682628,881.4405094287326,-77.06307111682628,944.0990618663143,-77.06307111682628,951.2622752971266,-77.06307111682628,955.5958455161045
-77.06267111682628,957.3664360945829,-77.06267111682628,881.5253072844365,-77.06267111682628,944.143045765485,-77.06267111682628,951.3047915410543,-77.06267111682628,955.6378112238747
-77.06227111682628,957.4085009833923,-77.06227111682628,881.6098864616484,-77.06227111682628,944.1867894555376,-77.06227111682628,951.347065496243,-77.06227111682628,955.6795334716176
-77.06187111682627,957.4503220605658,-77.06187111682627,881.6942469089204,-77.06187111682627,944.2302929096304,-77.06187111682627,951.3890971367302,-77.06187111682627,955.7210122337142
-77.06147111682627,957.4918993004466,-77.06147111682627,881.7783885749373,-77.06147111682627,944.2735561010678,-77.06147111682627,951.4308864367033,-77.06147111682627,955.7622474846883
-77.06107111682627,957.5332326775288,-77.06107111682627,881.8623114085144,-77.06107111682627,944.3165790033048,-77.06107111682627,951.4724333704959,-77.06107111682627,955.8032391992177
-77.06067111682627,957.5743221664555,-77.06067111682627,881.9460153585994,-77.06067111682627,944.35936158994,-77.06067111682627,951.5137379125915,-77.06067111682627,955.8439873521266
-77.06027111682627,957.615167742019,-77.06027111682627,882.0295003742733,-77.06027111682627,944.4019038347204,-77.06027111682627,951.5548000376211,-77.06027111682627,955.8844919183894
-77.05987111682627,957.6557693791611,-77.05987111682627,882.1127664047474,-77.05987111682627,944.4442057115403,-77.05987111682627,951.595619720366,-77.05987111682627,955.9247528731291
-77.05947111682627,957.696127052972,-77.05947111682627,882.1958133993643,-77.05947111682627,944.4862671944406,-77.05947111682627,951.6361969357522,-77.05947111682627,955.9647701916184
-77.05907111682627,957.7362407386927,-77.05907111682627,882.2786413076004,-77.05907111682627,944.5280882576101,-77.05907111682627,951.676531658858,-77.05907111682627,956.0045438492795
-77.05867111682628,957.7761104117131,-77.05867111682628,882.3612500790626,-77.05867111682628,944.5696688753836,-77.05867111682628,951.71662386491,-77.05867111682628,956.0440738216834
-77.05827111682628,957.8157360475731,-77.05827111682628,882.4436396634916,-77.05827111682628,944.6110090222445,-77.05827111682628,951.7564735292796,-77.05827111682628,956.0833600845501
-77.05787111682628,957.8551176219592,-77.05787111682628,882.5258100107575,-77.05787111682628,944.652108672821,-77.05787111682628,951.7960806274914,-77.05787111682628,956.1224026137498
-77.05747111682628,957.894255110712,-77.05747111682628,882.6077610708662,-77.05747111682628,944.6929678018914,-77.05747111682628,951.8354451352147,-77.05747111682628,956.1612013853005
-77.05707111682628,957.9331484898174,-77.05707111682628,882.6894927939524,-77.05707111682628,944.7335863843795,-77.05707111682628,951.8745670282713,-77.05707111682628,956.1997563753714
-77.05667111682628,957.9717977354137,-77.05667111682628,882.7710051302851,-77.05667111682628,944.7739643953561,-77.05667111682628,951.9134462826269,-77.05667111682628,956.2380675602798
-77.05627111682628,958.0102028237868,-77.05627111682628,882.8522980302643,-77.05627111682628,944.8141018100399,-77.05627111682628,951.9520828744005,-77.05627111682628,956.2761349164928
-77.05587111682627,958.0483637313737,-77.05587111682627,882.9333714444231,-77.05587111682627,944.853998603797,-77.05587111682627,951.9904767798569,-77.05587111682627,956.3139584206275
-77.05547111682627,958.0862804347595,-77.05547111682627,883.0142253234271,-77.05547111682627,944.8936547521424,-77.05547111682627,952.0286279754105,-77.05547111682627,956.3515380494483
-77.05507111682627,958.1239529106799,-77.05507111682627,883.0948596180734,-77.05507111682627,944.9330702307335,-77.05507111682627,952.0665364376231,-77.05507111682627,956.3888737798715
-77.05467111682627,958.1613811360194,-77.05467111682627,883.1752742792918,-77.05467111682627,944.9722450153799,-77.05467111682627,952.104202143208,-77.05467111682627,956.4259655889613
-77.05427111682627,958.1985650878131,-77.05427111682627,883.2554692581461,-77.05427111682627,945.0111790820374,-77.05427111682627,952.1416250690241,-77.05427111682627,956.4628134539327
-77.05387111682627,958.235504743246,-77.05387111682627,883.3354445058302,-77.05387111682627,945.049872406807,-77.05387111682627,952.1788051920818,-77.05387111682627,956.4994173521476
-77.05347111682627,958.2722000796499,-77.05347111682627,883.4151999736722,-77.05347111682627,945.0883249659406,-77.05347111682627,952.2157424895382,-77.05347111682627,956.5357772611219
-77.05307111682627,958.3086510745111,-77.05307111682627,883.4947356131318,-77.05307111682627,945.1265367358343,-77.05307111682627,952.2524369387004,-77.05307111682627,956.5718931585154
-77.05267111682628,958.344857705461,-77.05267111682628,883.5740513758025,-77.05267111682628,945.1645076930329,-77.05267111682628,952.2888885170235,-77.05267111682628,956.6077650221418
-77.05227111682628,958.3808199502824,-77.05227111682628,883.6531472134094,-77.05227111682628,945.2022378142303,-77.05227111682628,952.325097202112,-77.05227111682628,956.6433928299637
-77.05187111682628,958.4165377869083,-77.05187111682628,883.7320230778109,-77.05187111682628,945.2397270762644,-77.05187111682628,952.3610629717183,-77.05187111682628,956.6787765600916
-77.05147111682628,958.4520111934227,-77.05147111682628,883.8106789209972,-77.05147111682628,945.2769754561244,-77.05147111682628,952.3967858037453,-77.05147111682628,956.7139161907858
-77.05107111682628,958.4872401480561,-77.05107111682628,883.8891146950926,-77.05107111682628,945.3139829309441,-77.05107111682628,952.4322656762434,-77.05107111682628,956.7488117004581
-77.05067111682628,958.5222246291918,-77.05067111682628,883.9673303523539,-77.05067111682628,945.350749478006,-77.05067111682628,952.4675025674132,-77.05067111682628,956.7834630676682
-77.05027111682628,958.5569646153604,-77.05027111682628,884.0453258451706,-77.05027111682628,945.3872750747402,-77.05027111682628,952.5024964556018,-77.05027111682628,956.8178702711261
-77.04987111682627,958.5914600852442,-77.04987111682627,884.1231011260644,-77.04987111682627,945.4235596987237,-77.04987111682627,952.5372473193083,-77.04987111682627,956.8520332896907
-77.04947111682627,958.625711017674,-77.04947111682627,884.2006561476907,-77.04947111682627,945.4596033276825,-77.04947111682627,952.5717551371786,-77.04947111682627,956.8859521023726
-77.04907111682627,958.6597173916332,-77.04907111682627,884.2779908628381,-77.04907111682627,945.4954059394886,-77.04907111682627,952.606019888008,-77.04907111682627,956.9196266883299
-77.04867111682627,958.693479186251,-77.04867111682627,884.3551052244278,-77.04867111682627,945.5309675121631,-77.04867111682627,952.6400415507413,-77.04867111682627,956.9530570268706
-77.04827111682627,958.7269963808088,-77.04827111682627,884.4319991855135,-77.04827111682627,945.5662880238734,-77.04827111682627,952.6738201044723,-77.04827111682627,956.9862430974547
-77.04787111682627,958.7602689547388,-77.04787111682627,884.5086726992839,-77.04787111682627,945.6013674529358,-77.04787111682627,952.7073555284428,-77.04787111682627,957.0191848796893
-77.04747111682627,958.7932968876208,-77.04747111682627,884.5851257190582,-77.04747111682627,945.6362057778127,-77.04747111682627,952.7406478020454,-77.04747111682627,957.0518823533328
-77.04707111682627,958.8260801591864,-77.04707111682627,884.6613581982901,-77.04707111682627,945.6708029771166,-77.04707111682627,952.7736969048196,-77.04707111682627,957.0843354982923
-77.04667111682627,958.8586187493167,-77.04667111682627,884.7373700905678,-77.04667111682627,945.7051590296045,-77.04667111682627,952.806502816456,-77.04667111682627,957.116544294626
-77.04627111682628,958.8909126380415,-77.04627111682628,884.8131613496114,-77.04627111682628,945.7392739141842,-77.04627111682628,952.8390655167929,-77.04627111682628,957.14850872254
-77.04587111682628,958.9229618055425,-77.04587111682628,884.888731929273,-77.04587111682628,945.7731476099092,-77.04587111682628,952.871384985818,-77.04587111682628,957.1802287623933
-77.04547111682628,958.9547662321503,-77.04547111682628,884.9640817835408,-77.04547111682628,945.8067800959816,-77.04547111682628,952.903461203669,-77.04547111682628,957.211704394692
-77.04507111682628,958.9863258983459,-77.04507111682628,885.0392108665337,-77.04507111682628,945.8401713517526,-77.04507111682628,952.9352941506322,-77.04507111682628,957.2429356000931
-77.04467111682628,959.0176407847601,-77.04467111682628,885.1141191325064,-77.04467111682628,945.8733213567177,-77.04467111682628,952.9668838071417,-77.04467111682628,957.2739223594036
-77.04427111682628,959.0487108721742,-77.04427111682628,885.188806535846,-77.04427111682628,945.9062300905235,-77.04427111682628,952.9982301537825,-77.04427111682628,957.304664653579
-77.04387111682627,959.0795361415189,-77.04387111682627,885.2632730310719,-77.04387111682627,945.9388975329642,-77.04387111682627,953.0293331712887,-77.04387111682627,957.3351624637272
-77.04347111682627,959.1101165738748,-77.04347111682627,885.3375185728394,-77.04347111682627,945.971323663979,-77.04347111682627,953.0601928405428,-77.04347111682627,957.3654157711045
-77.04307111682627,959.140452150475,-77.04307111682627,885.4115431159338,-77.04307111682627,946.0035084636576,-77.04307111682627,953.0908091425769,-77.04307111682627,957.3954245571178
-77.04267111682627,959.1705428526991,-77.04267111682627,885.485346615279,-77.04267111682627,946.0354519122374,-77.04267111682627,953.1211820585719,-77.04267111682627,957.4251888033227
-77.04227111682627,959.2003886620796,-77.04227111682627,885.5589290259289,-77.04227111682627,946.0671539901033,-77.04227111682627,953.1513115698598,-77.04227111682627,957.4547084914258
-77.04187111682627,959.229989560297,-77.04187111682627,885.6322903030709,-77.04187111682627,946.098614677788,-77.04187111682627,953.181197657918,-77.04187111682627,957.4839836032836
-77.04147111682627,959.2593455291841,-77.04147111682627,885.7054304020274,-77.04147111682627,946.1298339559712,-77.04147111682627,953.2108403043771,-77.04147111682627,957.5130141209024
-77.04107111682627,959.2884565507231,-77.04107111682627,885.7783492782551,-77.04107111682627,946.1608118054824,-77.04107111682627,953.2402394910159,-77.04107111682627,957.5418000264399
-77.04067111682627,959.3173226070458,-77.04067111682627,885.8510468873426,-77.04067111682627,946.1915482072978,-77.04067111682627,953.2693951997612,-77.04067111682627,957.5703413022003
-77.04027111682628,959.3459436804342,-77.04027111682628,885.9235231850143,-77.04027111682628,946.2220431425418,-77.04027111682628,953.2983074126898,-77.04027111682628,957.5986379306422
-77.03987111682628,959.3743197533219,-77.03987111682628,885.9957781271274,-77.03987111682628,946.2522965924868,-77.03987111682628,953.3269761120298,-77.03987111682628,957.6266898943711
-77.03947111682628,959.402450808291,-77.03947111682628,886.0678116696718,-77.03947111682628,946.2823085385547,-77.03947111682628,953.3554012801545,-77.03947111682628,957.6544971761436
-77.03907111682628,959.4303368280748,-77.03907111682628,886.1396237687743,-77.03907111682628,946.3120789623125,-77.03907111682628,953.3835828995908,-77.03907111682628,957.6820597588675
-77.03867111682628,959.4579777955564,-77.03867111682628,886.2112143806921,-77.03867111682628,946.3416078454777,-77.03867111682628,953.4115209530123,-77.03867111682628,957.7093776255989
-77.03827111682628,959.4853736937699,-77.03827111682628,886.2825834618199,-77.03827111682628,946.370895169915,-77.03827111682628,953.4392154232428,-77.03827111682628,957.736450759545
-77.03787111682627,959.5125245058991,-77.03787111682627,886.3537309686835,-77.03787111682627,946.3999409176372,-77.03787111682627,953.4666662932564,-77.03787111682627,957.7632791440626
-77.03747111682627,959.5394302152786,-77.03747111682627,886.4246568579447,-77.03747111682627,946.4287450708049,-77.03747111682627,953.4938735461742,-77.03747111682627,957.7898627626595
-77.03707111682627,959.5660908053935,-77.03707111682627,886.4953610863973,-77.03707111682627,946.4573076117266,-77.03707111682627,953.52083716527,-77.03707111682627,957.8162015989931
-77.03667111682627,959.5925062598776,-77.03667111682627,886.5658436109728,-77.03667111682627,946.4856285228605,-77.03667111682627,953.5475571339643,-77.03667111682627,957.8422956368707
-77.03627111682627,959.6186765625159,-77.03627111682627,886.6361043887329,-77.03627111682627,946.5137077868102,-77.03627111682627,953.5740334358289,-77.03627111682627,957.8681448602507
-77.03587111682627,959.644601697246,-77.03587111682627,886.706143376876,-77.03587111682627,946.5415453863321,-77.03587111682627,953.6002660545835,-77.03587111682627,957.8937492532414
-77.03547111682627,959.6702816481519,-77.03547111682627,886.7759605327341,-77.03547111682627,946.5691413043239,-77.03547111682627,953.626254974098,-77.03547111682627,957.9191088000994
-77.03507111682627,959.6957163994714,-77.03507111682627,886.8455558137729,-77.03507111682627,946.5964955238378,-77.03507111682627,953.6520001783931,-77.03507111682627,957.9442234852341
-77.03467111682627,959.72090593559,-77.03467111682627,886.9149291775922,-77.03467111682627,946.6236080280712,-77.03467111682627,953.6775016516366,-77.03467111682627,957.9690932932061
-77.03427111682628,959.7458502410465,-77.03427111682628,886.9840805819292,-77.03427111682628,946.6504788003696,-77.03427111682628,953.7027593781485,-77.03427111682628,957.9937182087206
-77.03387111682628,959.7705493005276,-77.03387111682628,887.0530099846502,-77.03387111682628,946.677107824228,-77.03387111682628,953.7277733423955,-77.03387111682628,958.0180982166397
-77.03347111682628,959.7950030988713,-77.03347111682628,887.1217173437606,-77.03347111682628,946.7034950832885,-77.03347111682628,953.7525435289947,-77.03347111682628,958.0422333019726
-77.03307111682628,959.819211621067,-77.03307111682628,887.1902026173972,-77.03307111682628,946.7296405613421,-77.03307111682628,953.777069922716,-77.03307111682628,958.066123449879
-77.03267111682628,959.8431748522526,-77.03267111682628,887.2584657638342,-77.03267111682628,946.7555442423281,-77.03267111682628,953.801352508474,-77.03267111682628,958.0897686456683
-77.03227111682628,959.866892777718,-77.03227111682628,887.3265067414769,-77.03227111682628,946.7812061103326,-77.03227111682628,953.8253912713348,-77.03227111682628,958.1131688748012
-77.03187111682627,959.8903653829043,-77.03187111682627,887.3943255088674,-77.03187111682627,946.806626149593,-77.03187111682627,953.8491861965167,-77.03187111682627,958.1363241228888
-77.03147111682627,959.9135926534004,-77.03147111682627,887.4619220246823,-77.03147111682627,946.831804344492,-77.03147111682627,953.8727372693829,-77.03147111682627,958.1592343756923
-77.03107111682627,959.9365745749486,-77.03107111682627,887.5292962477317,-77.03107111682627,946.8567406795619,-77.03107111682627,953.8960444754498,-77.03107111682627,958.1818996191231
-77.03067111682627,959.9593111334387,-77.03067111682627,887.5964481369613,-77.03067111682627,946.8814351394842,-77.03067111682627,953.9191078003829,-77.03067111682627,958.2043198392421
-77.03027111682627,959.981802314915,-77.03027111682627,887.6633776514508,-77.03027111682627,946.9058877090864,-77.03027111682627,953.9419272299946,-77.03027111682627,958.2264950222631
-77.02987111682627,960.0040481055684,-77.02987111682627,887.7300847504149,-77.02987111682627,946.930098373346,-77.02987111682627,953.9645027502524,-77.02987111682627,958.2484251545469
-77.02947111682627,960.0260484917425,-77.02947111682627,887.7965693932039,-77.02947111682627,946.9540671173892,-77.02947111682627,953.9868343472674,-77.02947111682627,958.270110222609
-77.02907111682627,960.0478034599314,-77.02907111682627,887.8628315393015,-77.02907111682627,946.9777939264898,-77.02907111682627,954.0089220073042,-77.02907111682627,958.2915502131101
