Coefficient,Term,Coefficient type
0.0078078412303595,Z7 X8 Z9 X10,<class 'numpy.float64'>
0.0078078412303595,Z7 Y8 Z9 Y10,<class 'numpy.float64'>
0.0977808085805387,Z7 Z8,<class 'numpy.float64'>
-0.0075936635782057,X6 X7 Y10 Y11,<class 'numpy.float64'>
0.0044414432025629,X6 X7 X9 X10,<class 'numpy.float64'>
-0.0105626578729714,X6 X7 Y8 Y9,<class 'numpy.float64'>
0.0044414442088009,X6 X7 Y8 Z9 Z10 Y11,<class 'numpy.float64'>
0.0075936635782057,X6 Y7 Y10 X11,<class 'numpy.float64'>
0.0044414432025629,X6 Y7 Y9 X10,<class 'numpy.float64'>
0.0105626578729714,X6 Y7 Y8 X9,<class 'numpy.float64'>
-0.0044414442088009,X6 Y7 Y8 Z9 Z10 X11,<class 'numpy.float64'>
0.0075936635782057,Y6 X7 X10 Y11,<class 'numpy.float64'>
0.0044414432025629,Y6 X7 X9 Y10,<class 'numpy.float64'>
0.0105626578729714,Y6 X7 X8 Y9,<class 'numpy.float64'>
-0.0044414442088009,Y6 X7 X8 Z9 Z10 Y11,<class 'numpy.float64'>
-0.0075936635782057,Y6 Y7 X10 X11,<class 'numpy.float64'>
0.0044414432025629,Y6 Y7 Y9 Y10,<class 'numpy.float64'>
-0.0105626578729714,Y6 Y7 X8 X9,<class 'numpy.float64'>
0.0044414442088009,Y6 Y7 X8 Z9 Z10 X11,<class 'numpy.float64'>
-0.0579682672538323,Z6,<class 'numpy.float64'>
0.1284583173438747,Z6 Z11,<class 'numpy.float64'>
0.1208646525906484,Z6 Z10,<class 'numpy.float64'>
0.0078078412471542,Z6 X9 Z10 X11,<class 'numpy.float64'>
0.0078078412471542,Z6 Y9 Z10 Y11,<class 'numpy.float64'>
0.097780812916183,Z6 Z9,<class 'numpy.float64'>
0.0033663987018119,Z6 X8 Z9 X10,<class 'numpy.float64'>
0.0033663987018119,Z6 Y8 Z9 Y10,<class 'numpy.float64'>
0.0872181532126974,Z6 Z8,<class 'numpy.float64'>
0.1203255236342805,Z6 Z7,<class 'numpy.float64'>
0.0064164846690867,Z5,<class 'numpy.float64'>
0.1206530253204292,Z5 Z11,<class 'numpy.float64'>
0.1274242754554782,Z5 Z10,<class 'numpy.float64'>
0.0047321757355714,Z5 X9 Z10 X11,<class 'numpy.float64'>
0.0047321757355714,Z5 Y9 Z10 Y11,<class 'numpy.float64'>
0.0873616034587699,Z5 Z9,<class 'numpy.float64'>
0.0083505929462205,Z5 X8 Z9 X10,<class 'numpy.float64'>
0.0083505929462205,Z5 Y8 Z9 Y10,<class 'numpy.float64'>
0.0965236527291911,Z5 Z8,<class 'numpy.float64'>
0.0860147132578871,Z5 Z7,<class 'numpy.float64'>
0.1182332609582546,Z5 Z6,<class 'numpy.float64'>
-0.0067712504894978,X4 X5 Y10 Y11,<class 'numpy.float64'>
0.0036184144884789,X4 X5 X9 X10,<class 'numpy.float64'>
-0.0091620526012293,X4 X5 Y8 Y9,<class 'numpy.float64'>
0.0036184149604094,X4 X5 Y8 Z9 Z10 Y11,<class 'numpy.float64'>
-0.0322185405431424,X4 X5 Y6 Y7,<class 'numpy.float64'>
0.0067712504894978,X4 Y5 Y10 X11,<class 'numpy.float64'>
0.0036184144884789,X4 Y5 Y9 X10,<class 'numpy.float64'>
0.0091620526012293,X4 Y5 Y8 X9,<class 'numpy.float64'>
-0.0036184149604094,X4 Y5 Y8 Z9 Z10 X11,<class 'numpy.float64'>
0.0322185405431424,X4 Y5 Y6 X7,<class 'numpy.float64'>
0.0067712504894978,Y4 X5 X10 Y11,<class 'numpy.float64'>
0.0036184144884789,Y4 X5 X9 Y10,<class 'numpy.float64'>
0.0091620526012293,Y4 X5 X8 Y9,<class 'numpy.float64'>
-0.0036184149604094,Y4 X5 X8 Z9 Z10 Y11,<class 'numpy.float64'>
0.0322185405431424,Y4 X5 X6 Y7,<class 'numpy.float64'>
-0.0067712504894978,Y4 Y5 X10 X11,<class 'numpy.float64'>
0.0036184144884789,Y4 Y5 Y9 Y10,<class 'numpy.float64'>
-0.0091620526012293,Y4 Y5 X8 X9,<class 'numpy.float64'>
0.0036184149604094,Y4 Y5 X8 Z9 Z10 X11,<class 'numpy.float64'>
-0.0322185405431424,Y4 Y5 X6 X7,<class 'numpy.float64'>
0.0064164908220187,Z4,<class 'numpy.float64'>
0.1274242671479105,Z4 Z11,<class 'numpy.float64'>
0.1206530163039636,Z4 Z10,<class 'numpy.float64'>
0.0083505890266784,Z4 X9 Z10 X11,<class 'numpy.float64'>
0.0083505890266784,Z4 Y9 Z10 Y11,<class 'numpy.float64'>
0.0965236541329113,Z4 Z9,<class 'numpy.float64'>
0.0047321767884391,Z4 X8 Z9 X10,<class 'numpy.float64'>
0.0047321767884391,Z4 Y8 Z9 Y10,<class 'numpy.float64'>
0.0873615982008722,Z4 Z8,<class 'numpy.float64'>
0.118233246995812,Z4 Z7,<class 'numpy.float64'>
0.0860147136098927,Z4 Z6,<class 'numpy.float64'>
0.1177071310054068,Z4 Z5,<class 'numpy.float64'>
-0.0022335428455705,X3 X4 Y7 Y8,<class 'numpy.float64'>
-0.0033599825446497,X3 X4 Y7 Z8 Z9 Y10,<class 'numpy.float64'>
-0.0020757605285128,X3 X4 X6 Z7 Z8 X9,<class 'numpy.float64'>
-0.021361900708344,X3 X4 X6 Z7 Z8 Z9 Z10 X11,<class 'numpy.float64'>
0.0022335428455705,X3 Y4 Y7 X8,<class 'numpy.float64'>
0.0033599825446497,X3 Y4 Y7 Z8 Z9 X10,<class 'numpy.float64'>
-0.0020757605285128,X3 Y4 Y6 Z7 Z8 X9,<class 'numpy.float64'>
-0.021361900708344,X3 Y4 Y6 Z7 Z8 Z9 Z10 X11,<class 'numpy.float64'>
-0.0006253099621173,X3 Z4 X5 X7 Z8 X9,<class 'numpy.float64'>
-0.0171385194854582,X3 Z4 X5 X7 Z8 Z9 Z10 X11,<class 'numpy.float64'>
-0.0007830912177869,X3 Z4 X5 Y7 Z8 Y9,<class 'numpy.float64'>
0.0008633997430203,X3 Z4 X5 Y7 Z8 Z9 Z10 Y11,<class 'numpy.float64'>
0.0014504488766445,X3 Z4 X5 X6 Z7 X8,<class 'numpy.float64'>
0.0042233823977633,X3 Z4 X5 X6 Z7 Z8 Z9 X10,<class 'numpy.float64'>
0.0014504488766445,X3 Z4 X5 Y6 Z7 Y8,<class 'numpy.float64'>
0.0042233823977633,X3 Z4 X5 Y6 Z7 Z8 Z9 Y10,<class 'numpy.float64'>
0.0001577812556695,X3 Z4 Y5 Y7 Z8 X9,<class 'numpy.float64'>
-0.0180019192284786,X3 Z4 Y5 Y7 Z8 Z9 Z10 X11,<class 'numpy.float64'>
0.0022335428455705,Y3 X4 X7 Y8,<class 'numpy.float64'>
0.0033599825446497,Y3 X4 X7 Z8 Z9 Y10,<class 'numpy.float64'>
-0.0020757605285128,Y3 X4 X6 Z7 Z8 Y9,<class 'numpy.float64'>
-0.021361900708344,Y3 X4 X6 Z7 Z8 Z9 Z10 Y11,<class 'numpy.float64'>
-0.0022335428455705,Y3 Y4 X7 X8,<class 'numpy.float64'>
-0.0033599825446497,Y3 Y4 X7 Z8 Z9 X10,<class 'numpy.float64'>
-0.0020757605285128,Y3 Y4 Y6 Z7 Z8 Y9,<class 'numpy.float64'>
-0.021361900708344,Y3 Y4 Y6 Z7 Z8 Z9 Z10 Y11,<class 'numpy.float64'>
0.0001577812556695,Y3 Z4 X5 X7 Z8 Y9,<class 'numpy.float64'>
-0.0180019192284786,Y3 Z4 X5 X7 Z8 Z9 Z10 Y11,<class 'numpy.float64'>
-0.0007830912177869,Y3 Z4 Y5 X7 Z8 X9,<class 'numpy.float64'>
0.0008633997430203,Y3 Z4 Y5 X7 Z8 Z9 Z10 X11,<class 'numpy.float64'>
-0.0006253099621173,Y3 Z4 Y5 Y7 Z8 Y9,<class 'numpy.float64'>
-0.0171385194854582,Y3 Z4 Y5 Y7 Z8 Z9 Z10 Y11,<class 'numpy.float64'>
0.0014504488766445,Y3 Z4 Y5 X6 Z7 X8,<class 'numpy.float64'>
0.0042233823977633,Y3 Z4 Y5 X6 Z7 Z8 Z9 X10,<class 'numpy.float64'>
0.0014504488766445,Y3 Z4 Y5 Y6 Z7 Y8,<class 'numpy.float64'>
0.0042233823977633,Y3 Z4 Y5 Y6 Z7 Z8 Z9 Y10,<class 'numpy.float64'>
0.1460438683706588,Z3,<class 'numpy.float64'>
0.1063088191626892,Z3 Z11,<class 'numpy.float64'>
0.1301979606230809,Z3 Z10,<class 'numpy.float64'>
0.0070736985556558,Z3 X9 Z10 X11,<class 'numpy.float64'>
0.0070736985556558,Z3 Y9 Z10 Y11,<class 'numpy.float64'>
0.0897314297287156,Z3 Z9,<class 'numpy.float64'>
0.0054494181109089,Z3 X8 Z9 X10,<class 'numpy.float64'>
0.0054494181109089,Z3 Y8 Z9 Y10,<class 'numpy.float64'>
0.0970438292582122,Z3 Z8,<class 'numpy.float64'>
0.1044864478585239,Z3 Z7,<class 'numpy.float64'>
0.1095953585722317,Z3 Z6,<class 'numpy.float64'>
0.1031401744339625,Z3 Z5,<class 'numpy.float64'>
0.1090655110141598,Z3 Z4,<class 'numpy.float64'>
-0.0238891423692749,X2 X3 Y10 Y11,<class 'numpy.float64'>
-0.0016242832304268,X2 X3 X9 X10,<class 'numpy.float64'>
-0.0073124017739069,X2 X3 Y8 Y9,<class 'numpy.float64'>
-0.001624281526491,X2 X3 Y8 Z9 Z10 Y11,<class 'numpy.float64'>
-0.0051089062813428,X2 X3 Y6 Y7,<class 'numpy.float64'>
-0.0059253420374879,X2 X3 Y4 Y5,<class 'numpy.float64'>
0.0238891423692749,X2 Y3 Y10 X11,<class 'numpy.float64'>
-0.0016242832304268,X2 Y3 Y9 X10,<class 'numpy.float64'>
0.0073124017739069,X2 Y3 Y8 X9,<class 'numpy.float64'>
0.001624281526491,X2 Y3 Y8 Z9 Z10 X11,<class 'numpy.float64'>
0.0051089062813428,X2 Y3 Y6 X7,<class 'numpy.float64'>
0.0059253420374879,X2 Y3 Y4 X5,<class 'numpy.float64'>
0.0014504528816455,X2 Z3 X4 X7 Z8 X9,<class 'numpy.float64'>
0.0042233810439731,X2 Z3 X4 X7 Z8 Z9 Z10 X11,<class 'numpy.float64'>
0.0014504528816455,X2 Z3 X4 Y7 Z8 Y9,<class 'numpy.float64'>
0.0042233810439731,X2 Z3 X4 Y7 Z8 Z9 Z10 Y11,<class 'numpy.float64'>
-0.0006253089097365,X2 Z3 X4 X6 Z7 X8,<class 'numpy.float64'>
-0.0171385194332021,X2 Z3 X4 X6 Z7 Z8 Z9 X10,<class 'numpy.float64'>
-0.0007830916536246,X2 Z3 X4 Y6 Z7 Y8,<class 'numpy.float64'>
0.0008633995691041,X2 Z3 X4 Y6 Z7 Z8 Z9 Y10,<class 'numpy.float64'>
0.000157782743888,X2 Z3 Y4 Y6 Z7 X8,<class 'numpy.float64'>
-0.0180019190023063,X2 Z3 Y4 Y6 Z7 Z8 Z9 X10,<class 'numpy.float64'>
-0.0020757601016303,X2 Z3 Z4 X5 X7 X8,<class 'numpy.float64'>
-0.0213619016520528,X2 Z3 Z4 X5 X7 Z8 Z9 X10,<class 'numpy.float64'>
-0.0022335417841317,X2 Z3 Z4 X5 Y6 Z7 Z8 Y9,<class 'numpy.float64'>
-0.0033599815849623,X2 Z3 Z4 X5 Y6 Z7 Z8 Z9 Z10 Y11,<class 'numpy.float64'>
-0.0020757601016303,X2 Z3 Z4 Y5 Y7 X8,<class 'numpy.float64'>
-0.0213619016520528,X2 Z3 Z4 Y5 Y7 Z8 Z9 X10,<class 'numpy.float64'>
0.0022335417841317,X2 Z3 Z4 Y5 Y6 Z7 Z8 X9,<class 'numpy.float64'>
0.0033599815849623,X2 Z3 Z4 Y5 Y6 Z7 Z8 Z9 Z10 X11,<class 'numpy.float64'>
0.0238891423692749,Y2 X3 X10 Y11,<class 'numpy.float64'>
-0.0016242832304268,Y2 X3 X9 Y10,<class 'numpy.float64'>
0.0073124017739069,Y2 X3 X8 Y9,<class 'numpy.float64'>
0.001624281526491,Y2 X3 X8 Z9 Z10 Y11,<class 'numpy.float64'>
0.0051089062813428,Y2 X3 X6 Y7,<class 'numpy.float64'>
0.0059253420374879,Y2 X3 X4 Y5,<class 'numpy.float64'>
-0.0238891423692749,Y2 Y3 X10 X11,<class 'numpy.float64'>
-0.0016242832304268,Y2 Y3 Y9 Y10,<class 'numpy.float64'>
-0.0073124017739069,Y2 Y3 X8 X9,<class 'numpy.float64'>
-0.001624281526491,Y2 Y3 X8 Z9 Z10 X11,<class 'numpy.float64'>
-0.0051089062813428,Y2 Y3 X6 X7,<class 'numpy.float64'>
-0.0059253420374879,Y2 Y3 X4 X5,<class 'numpy.float64'>
0.000157782743888,Y2 Z3 X4 X6 Z7 Y8,<class 'numpy.float64'>
-0.0180019190023063,Y2 Z3 X4 X6 Z7 Z8 Z9 Y10,<class 'numpy.float64'>
0.0014504528816455,Y2 Z3 Y4 X7 Z8 X9,<class 'numpy.float64'>
0.0042233810439731,Y2 Z3 Y4 X7 Z8 Z9 Z10 X11,<class 'numpy.float64'>
0.0014504528816455,Y2 Z3 Y4 Y7 Z8 Y9,<class 'numpy.float64'>
0.0042233810439731,Y2 Z3 Y4 Y7 Z8 Z9 Z10 Y11,<class 'numpy.float64'>
-0.0007830916536246,Y2 Z3 Y4 X6 Z7 X8,<class 'numpy.float64'>
0.0008633995691041,Y2 Z3 Y4 X6 Z7 Z8 Z9 X10,<class 'numpy.float64'>
-0.0006253089097365,Y2 Z3 Y4 Y6 Z7 Y8,<class 'numpy.float64'>
-0.0171385194332021,Y2 Z3 Y4 Y6 Z7 Z8 Z9 Y10,<class 'numpy.float64'>
-0.0020757601016303,Y2 Z3 Z4 X5 X7 Y8,<class 'numpy.float64'>
-0.0213619016520528,Y2 Z3 Z4 X5 X7 Z8 Z9 Y10,<class 'numpy.float64'>
0.0022335417841317,Y2 Z3 Z4 X5 X6 Z7 Z8 Y9,<class 'numpy.float64'>
0.0033599815849623,Y2 Z3 Z4 X5 X6 Z7 Z8 Z9 Z10 Y11,<class 'numpy.float64'>
-0.0020757601016303,Y2 Z3 Z4 Y5 Y7 Y8,<class 'numpy.float64'>
-0.0213619016520528,Y2 Z3 Z4 Y5 Y7 Z8 Z9 Y10,<class 'numpy.float64'>
-0.0022335417841317,Y2 Z3 Z4 Y5 X6 Z7 Z8 X9,<class 'numpy.float64'>
-0.0033599815849623,Y2 Z3 Z4 Y5 X6 Z7 Z8 Z9 Z10 X11,<class 'numpy.float64'>
0.1460438658523553,Z2,<class 'numpy.float64'>
0.1301979599224503,Z2 Z11,<class 'numpy.float64'>
0.1063088166442923,Z2 Z10,<class 'numpy.float64'>
0.0054494145067014,Z2 X9 Z10 X11,<class 'numpy.float64'>
0.0054494145067014,Z2 Y9 Z10 Y11,<class 'numpy.float64'>
0.0970438321122341,Z2 Z9,<class 'numpy.float64'>
0.0070736988188725,Z2 X8 Z9 X10,<class 'numpy.float64'>
0.0070736988188725,Z2 Y8 Z9 Y10,<class 'numpy.float64'>
0.0897314280939162,Z2 Z8,<class 'numpy.float64'>
0.109595354816547,Z2 Z7,<class 'numpy.float64'>
0.1044864529675681,Z2 Z6,<class 'numpy.float64'>
0.1090655154351619,Z2 Z5,<class 'numpy.float64'>
0.1031401679403821,Z2 Z4,<class 'numpy.float64'>
0.1163001066864637,Z2 Z3,<class 'numpy.float64'>
-0.0056880851520704,X1 Z3 Z4 Z5 Z6 X7,<class 'numpy.float64'>
0.0022240167193387,X1 X2 Y5 Z6 Z7 Y8,<class 'numpy.float64'>
-0.0084423831133372,X1 X2 Y5 Z6 Z7 Z8 Z9 Y10,<class 'numpy.float64'>
0.0027731504081557,X1 X2 X4 Z5 Z6 Z7 Z8 X9,<class 'numpy.float64'>
0.0007554946955826,X1 X2 X4 Z5 Z6 Z7 Z8 Z9 Z10 X11,<class 'numpy.float64'>
0.00163056992538,X1 X2 Y3 Z4 Z5 Y6,<class 'numpy.float64'>
-0.0022240167193387,X1 Y2 Y5 Z6 Z7 X8,<class 'numpy.float64'>
0.0084423831133372,X1 Y2 Y5 Z6 Z7 Z8 Z9 X10,<class 'numpy.float64'>
0.0027731504081557,X1 Y2 Y4 Z5 Z6 Z7 Z8 X9,<class 'numpy.float64'>
0.0007554946955826,X1 Y2 Y4 Z5 Z6 Z7 Z8 Z9 Z10 X11,<class 'numpy.float64'>
-0.00163056992538,X1 Y2 Y3 Z4 Z5 X6,<class 'numpy.float64'>
-0.0073186574075108,X1 Z2 Z4 Z5 Z6 X7,<class 'numpy.float64'>
-0.0006143601774688,X1 Z2 X3 X5 Z6 Z7 Z8 X9,<class 'numpy.float64'>
0.0013814337414578,X1 Z2 X3 X5 Z6 Z7 Z8 Z9 Z10 X11,<class 'numpy.float64'>
-0.0011634923455998,X1 Z2 X3 Y5 Z6 Z7 Z8 Y9,<class 'numpy.float64'>
-0.0078164434501955,X1 Z2 X3 Y5 Z6 Z7 Z8 Z9 Z10 Y11,<class 'numpy.float64'>
-0.0033875119565903,X1 Z2 X3 X4 Z5 Z6 Z7 X8,<class 'numpy.float64'>
0.000625939094342,X1 Z2 X3 X4 Z5 Z6 Z7 Z8 Z9 X10,<class 'numpy.float64'>
-0.0033875119565903,X1 Z2 X3 Y4 Z5 Z6 Z7 Y8,<class 'numpy.float64'>
0.000625939094342,X1 Z2 X3 Y4 Z5 Z6 Z7 Z8 Z9 Y10,<class 'numpy.float64'>
0.000549132168131,X1 Z2 Y3 Y5 Z6 Z7 Z8 X9,<class 'numpy.float64'>
0.0091978771916534,X1 Z2 Y3 Y5 Z6 Z7 Z8 Z9 Z10 X11,<class 'numpy.float64'>
-0.008884052416338,X1 Z2 Z3 Z5 Z6 X7,<class 'numpy.float64'>
-0.0115433324869649,X1 Z2 Z3 X4 Y5 Y6,<class 'numpy.float64'>
0.0115433324869649,X1 Z2 Z3 Y4 Y5 X6,<class 'numpy.float64'>
0.0026592784786825,X1 Z2 Z3 Z4 Z6 X7,<class 'numpy.float64'>
-0.0080803528403015,X1 Z2 Z3 Z4 Z5 X7,<class 'numpy.float64'>
-0.0008841601024414,X1 Z2 Z3 Z4 Z5 X6 X10 X11,<class 'numpy.float64'>
0.0018117731734198,X1 Z2 Z3 Z4 Z5 X6 Y9 Y10,<class 'numpy.float64'>
0.0018781986156096,X1 Z2 Z3 Z4 Z5 X6 X8 X9,<class 'numpy.float64'>
0.0015324157594507,X1 Z2 Z3 Z4 Z5 X6 X8 Z9 Z10 X11,<class 'numpy.float64'>
-0.0008841601024414,X1 Z2 Z3 Z4 Z5 Y6 Y10 X11,<class 'numpy.float64'>
-0.0018117731734198,X1 Z2 Z3 Z4 Z5 Y6 Y9 X10,<class 'numpy.float64'>
0.0018781986156096,X1 Z2 Z3 Z4 Z5 Y6 Y8 X9,<class 'numpy.float64'>
0.0015324157594507,X1 Z2 Z3 Z4 Z5 Y6 Y8 Z9 Z10 X11,<class 'numpy.float64'>
0.0103914789201531,X1 Z2 Z3 Z4 Z5 Z6 X7,<class 'numpy.float64'>
-0.0100290281918015,X1 Z2 Z3 Z4 Z5 Z6 X7 Z11,<class 'numpy.float64'>
-0.0109131879809533,X1 Z2 Z3 Z4 Z5 Z6 X7 Z10,<class 'numpy.float64'>
-0.001518457199461,X1 Z2 Z3 Z4 Z5 Z6 X7 X9 Z10 X11,<class 'numpy.float64'>
-0.0012391001804329,X1 Z2 Z3 Z4 Z5 Z6 X7 Y9 Z10 Y11,<class 'numpy.float64'>
-0.0032337440035039,X1 Z2 Z3 Z4 Z5 Z6 X7 Z9,<class 'numpy.float64'>
-0.0030508741164612,X1 Z2 Z3 Z4 Z5 Z6 X7 X8 Z9 X10,<class 'numpy.float64'>
-0.0030508741164612,X1 Z2 Z3 Z4 Z5 Z6 X7 Y8 Z9 Y10,<class 'numpy.float64'>
-0.0013555422404177,X1 Z2 Z3 Z4 Z5 Z6 X7 Z8,<class 'numpy.float64'>
-0.0002793570190281,X1 Z2 Z3 Z4 Z5 Z6 Y7 Y9 Z10 X11,<class 'numpy.float64'>
-0.0056880851520704,Y1 Z3 Z4 Z5 Z6 Y7,<class 'numpy.float64'>
-0.0022240167193387,Y1 X2 X5 Z6 Z7 Y8,<class 'numpy.float64'>
0.0084423831133372,Y1 X2 X5 Z6 Z7 Z8 Z9 Y10,<class 'numpy.float64'>
0.0027731504081557,Y1 X2 X4 Z5 Z6 Z7 Z8 Y9,<class 'numpy.float64'>
0.0007554946955826,Y1 X2 X4 Z5 Z6 Z7 Z8 Z9 Z10 Y11,<class 'numpy.float64'>
-0.00163056992538,Y1 X2 X3 Z4 Z5 Y6,<class 'numpy.float64'>
0.0022240167193387,Y1 Y2 X5 Z6 Z7 X8,<class 'numpy.float64'>
-0.0084423831133372,Y1 Y2 X5 Z6 Z7 Z8 Z9 X10,<class 'numpy.float64'>
0.0027731504081557,Y1 Y2 Y4 Z5 Z6 Z7 Z8 Y9,<class 'numpy.float64'>
0.0007554946955826,Y1 Y2 Y4 Z5 Z6 Z7 Z8 Z9 Z10 Y11,<class 'numpy.float64'>
0.00163056992538,Y1 Y2 X3 Z4 Z5 X6,<class 'numpy.float64'>
-0.0073186574075108,Y1 Z2 Z4 Z5 Z6 Y7,<class 'numpy.float64'>
0.000549132168131,Y1 Z2 X3 X5 Z6 Z7 Z8 Y9,<class 'numpy.float64'>
0.0091978771916534,Y1 Z2 X3 X5 Z6 Z7 Z8 Z9 Z10 Y11,<class 'numpy.float64'>
-0.0011634923455998,Y1 Z2 Y3 X5 Z6 Z7 Z8 X9,<class 'numpy.float64'>
-0.0078164434501955,Y1 Z2 Y3 X5 Z6 Z7 Z8 Z9 Z10 X11,<class 'numpy.float64'>
-0.0006143601774688,Y1 Z2 Y3 Y5 Z6 Z7 Z8 Y9,<class 'numpy.float64'>
0.0013814337414578,Y1 Z2 Y3 Y5 Z6 Z7 Z8 Z9 Z10 Y11,<class 'numpy.float64'>
-0.0033875119565903,Y1 Z2 Y3 X4 Z5 Z6 Z7 X8,<class 'numpy.float64'>
0.000625939094342,Y1 Z2 Y3 X4 Z5 Z6 Z7 Z8 Z9 X10,<class 'numpy.float64'>
-0.0033875119565903,Y1 Z2 Y3 Y4 Z5 Z6 Z7 Y8,<class 'numpy.float64'>
0.000625939094342,Y1 Z2 Y3 Y4 Z5 Z6 Z7 Z8 Z9 Y10,<class 'numpy.float64'>
-0.008884052416338,Y1 Z2 Z3 Z5 Z6 Y7,<class 'numpy.float64'>
0.0115433324869649,Y1 Z2 Z3 X4 X5 Y6,<class 'numpy.float64'>
-0.0115433324869649,Y1 Z2 Z3 Y4 X5 X6,<class 'numpy.float64'>
0.0026592784786825,Y1 Z2 Z3 Z4 Z6 Y7,<class 'numpy.float64'>
-0.0080803528403015,Y1 Z2 Z3 Z4 Z5 Y7,<class 'numpy.float64'>
-0.0008841601024414,Y1 Z2 Z3 Z4 Z5 X6 X10 Y11,<class 'numpy.float64'>
-0.0018117731734198,Y1 Z2 Z3 Z4 Z5 X6 X9 Y10,<class 'numpy.float64'>
0.0018781986156096,Y1 Z2 Z3 Z4 Z5 X6 X8 Y9,<class 'numpy.float64'>
0.0015324157594507,Y1 Z2 Z3 Z4 Z5 X6 X8 Z9 Z10 Y11,<class 'numpy.float64'>
-0.0008841601024414,Y1 Z2 Z3 Z4 Z5 Y6 Y10 Y11,<class 'numpy.float64'>
0.0018117731734198,Y1 Z2 Z3 Z4 Z5 Y6 X9 X10,<class 'numpy.float64'>
0.0018781986156096,Y1 Z2 Z3 Z4 Z5 Y6 Y8 Y9,<class 'numpy.float64'>
0.0015324157594507,Y1 Z2 Z3 Z4 Z5 Y6 Y8 Z9 Z10 Y11,<class 'numpy.float64'>
-0.0002793570190281,Y1 Z2 Z3 Z4 Z5 Z6 X7 X9 Z10 Y11,<class 'numpy.float64'>
0.0103914789201531,Y1 Z2 Z3 Z4 Z5 Z6 Y7,<class 'numpy.float64'>
-0.0100290281918015,Y1 Z2 Z3 Z4 Z5 Z6 Y7 Z11,<class 'numpy.float64'>
-0.0109131879809533,Y1 Z2 Z3 Z4 Z5 Z6 Y7 Z10,<class 'numpy.float64'>
-0.0012391001804329,Y1 Z2 Z3 Z4 Z5 Z6 Y7 X9 Z10 X11,<class 'numpy.float64'>
-0.001518457199461,Y1 Z2 Z3 Z4 Z5 Z6 Y7 Y9 Z10 Y11,<class 'numpy.float64'>
-0.0032337440035039,Y1 Z2 Z3 Z4 Z5 Z6 Y7 Z9,<class 'numpy.float64'>
-0.0030508741164612,Y1 Z2 Z3 Z4 Z5 Z6 Y7 X8 Z9 X10,<class 'numpy.float64'>
-0.0030508741164612,Y1 Z2 Z3 Z4 Z5 Z6 Y7 Y8 Z9 Y10,<class 'numpy.float64'>
-0.0013555422404177,Y1 Z2 Z3 Z4 Z5 Z6 Y7 Z8,<class 'numpy.float64'>
0.1834450290440105,Z1,<class 'numpy.float64'>
0.1056887700262775,Z1 Z11,<class 'numpy.float64'>
0.1103198111009984,Z1 Z10,<class 'numpy.float64'>
0.0043517710226647,Z1 X9 Z10 X11,<class 'numpy.float64'>
0.0043517710226647,Z1 Y9 Z10 Y11,<class 'numpy.float64'>
0.0846421023590499,Z1 Z9,<class 'numpy.float64'>
0.0039141013689346,Z1 X8 Z9 X10,<class 'numpy.float64'>
0.0039141013689346,Z1 Y8 Z9 Y10,<class 'numpy.float64'>
0.0934523110767674,Z1 Z8,<class 'numpy.float64'>
0.0947448165764682,Z1 Z7,<class 'numpy.float64'>
