Coefficient,Term,Coefficient type
-0.0176853088092662,Y1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 Y9,<class 'numpy.float64'>
0.0265286693264068,Y1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 Y9 Z11,<class 'numpy.float64'>
0.0305095719526088,Y1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 Y9 Z10,<class 'numpy.float64'>
0.1951132891570144,Z1,<class 'numpy.float64'>
0.1061592347584975,Z1 Z11,<class 'numpy.float64'>
0.1107256429857511,Z1 Z10,<class 'numpy.float64'>
0.0812305495533541,Z1 Z9,<class 'numpy.float64'>
0.0986909627983669,Z1 Z8,<class 'numpy.float64'>
0.0983910289837923,Z1 Z7,<class 'numpy.float64'>
0.1012879717504442,Z1 Z6,<class 'numpy.float64'>
0.0968163662131269,Z1 Z5,<class 'numpy.float64'>
0.100172245228774,Z1 Z4,<class 'numpy.float64'>
0.0923619320680216,Z1 Z3,<class 'numpy.float64'>
0.1007269568335474,Z1 Z2,<class 'numpy.float64'>
0.0127236770860276,X0 Z2 Z3 Z4 Z5 Z6 Z7 X8,<class 'numpy.float64'>
-0.0045664062396311,X0 X1 Y10 Y11,<class 'numpy.float64'>
-0.0174604119781888,X0 X1 Y8 Y9,<class 'numpy.float64'>
-0.0028969426616909,X0 X1 Y6 Y7,<class 'numpy.float64'>
-0.0033558788826544,X0 X1 Y4 Y5,<class 'numpy.float64'>
-0.0083650207154746,X0 X1 Y2 Y3,<class 'numpy.float64'>
0.0045664062396311,X0 Y1 Y10 X11,<class 'numpy.float64'>
0.0174604119781888,X0 Y1 Y8 X9,<class 'numpy.float64'>
0.0028969426616909,X0 Y1 Y6 X7,<class 'numpy.float64'>
0.0033558788826544,X0 Y1 Y4 X5,<class 'numpy.float64'>
0.0083650207154746,X0 Y1 Y2 X3,<class 'numpy.float64'>
0.0207012476842797,X0 Z1 Z3 Z4 Z5 Z6 Z7 X8,<class 'numpy.float64'>
0.0035794916739013,X0 Z1 X2 X3 Z4 Z5 Z6 Z7 Z8 X9,<class 'numpy.float64'>
0.0035794916739013,X0 Z1 X2 Y3 Z4 Z5 Z6 Z7 Z8 Y9,<class 'numpy.float64'>
0.0171217534488718,X0 Z1 Z2 Z4 Z5 Z6 Z7 X8,<class 'numpy.float64'>
0.0208526439470771,X0 Z1 Z2 Z3 Z5 Z6 Z7 X8,<class 'numpy.float64'>
-0.0025936159165741,X0 Z1 Z2 Z3 X4 X5 Z6 Z7 Z8 X9,<class 'numpy.float64'>
-0.0025936159165741,X0 Z1 Z2 Z3 X4 Y5 Z6 Z7 Z8 Y9,<class 'numpy.float64'>
0.0234462600357303,X0 Z1 Z2 Z3 Z4 Z6 Z7 X8,<class 'numpy.float64'>
0.0207319098589589,X0 Z1 Z2 Z3 Z4 Z5 Z7 X8,<class 'numpy.float64'>
-0.0020469453672045,X0 Z1 Z2 Z3 Z4 Z5 X6 X7 Z8 X9,<class 'numpy.float64'>
-0.0020469453672045,X0 Z1 Z2 Z3 Z4 Z5 X6 Y7 Z8 Y9,<class 'numpy.float64'>
0.0227788553747096,X0 Z1 Z2 Z3 Z4 Z5 Z6 X8,<class 'numpy.float64'>
-0.0176852822098594,X0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 X8,<class 'numpy.float64'>
0.0305095684224525,X0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 X8 Z11,<class 'numpy.float64'>
0.0265286710002552,X0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 X8 Z10,<class 'numpy.float64'>
0.0119818723141384,X0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 X8 Z9,<class 'numpy.float64'>
0.0039808996259026,X0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 X9 Y10 Y11,<class 'numpy.float64'>
-0.0039808996259026,X0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 Y9 Y10 X11,<class 'numpy.float64'>
0.0127236770860276,Y0 Z2 Z3 Z4 Z5 Z6 Z7 Y8,<class 'numpy.float64'>
0.0045664062396311,Y0 X1 X10 Y11,<class 'numpy.float64'>
0.0174604119781888,Y0 X1 X8 Y9,<class 'numpy.float64'>
0.0028969426616909,Y0 X1 X6 Y7,<class 'numpy.float64'>
0.0033558788826544,Y0 X1 X4 Y5,<class 'numpy.float64'>
0.0083650207154746,Y0 X1 X2 Y3,<class 'numpy.float64'>
-0.0045664062396311,Y0 Y1 X10 X11,<class 'numpy.float64'>
-0.0174604119781888,Y0 Y1 X8 X9,<class 'numpy.float64'>
-0.0028969426616909,Y0 Y1 X6 X7,<class 'numpy.float64'>
-0.0033558788826544,Y0 Y1 X4 X5,<class 'numpy.float64'>
-0.0083650207154746,Y0 Y1 X2 X3,<class 'numpy.float64'>
0.0207012476842797,Y0 Z1 Z3 Z4 Z5 Z6 Z7 Y8,<class 'numpy.float64'>
0.0035794916739013,Y0 Z1 Y2 X3 Z4 Z5 Z6 Z7 Z8 X9,<class 'numpy.float64'>
0.0035794916739013,Y0 Z1 Y2 Y3 Z4 Z5 Z6 Z7 Z8 Y9,<class 'numpy.float64'>
0.0171217534488718,Y0 Z1 Z2 Z4 Z5 Z6 Z7 Y8,<class 'numpy.float64'>
0.0208526439470771,Y0 Z1 Z2 Z3 Z5 Z6 Z7 Y8,<class 'numpy.float64'>
-0.0025936159165741,Y0 Z1 Z2 Z3 Y4 X5 Z6 Z7 Z8 X9,<class 'numpy.float64'>
-0.0025936159165741,Y0 Z1 Z2 Z3 Y4 Y5 Z6 Z7 Z8 Y9,<class 'numpy.float64'>
0.0234462600357303,Y0 Z1 Z2 Z3 Z4 Z6 Z7 Y8,<class 'numpy.float64'>
0.0207319098589589,Y0 Z1 Z2 Z3 Z4 Z5 Z7 Y8,<class 'numpy.float64'>
-0.0020469453672045,Y0 Z1 Z2 Z3 Z4 Z5 Y6 X7 Z8 X9,<class 'numpy.float64'>
-0.0020469453672045,Y0 Z1 Z2 Z3 Z4 Z5 Y6 Y7 Z8 Y9,<class 'numpy.float64'>
0.0227788553747096,Y0 Z1 Z2 Z3 Z4 Z5 Z6 Y8,<class 'numpy.float64'>
-0.0176852822098594,Y0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Y8,<class 'numpy.float64'>
0.0305095684224525,Y0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Y8 Z11,<class 'numpy.float64'>
0.0265286710002552,Y0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Y8 Z10,<class 'numpy.float64'>
0.0119818723141384,Y0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Y8 Z9,<class 'numpy.float64'>
-0.0039808996259026,Y0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 X9 X10 Y11,<class 'numpy.float64'>
0.0039808996259026,Y0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 Y9 X10 X11,<class 'numpy.float64'>
0.1951132864924104,Z0,<class 'numpy.float64'>
0.1107256378151763,Z0 Z11,<class 'numpy.float64'>
0.106159233563167,Z0 Z10,<class 'numpy.float64'>
0.0986909602647191,Z0 Z9,<class 'numpy.float64'>
0.0812305495533541,Z0 Z8,<class 'numpy.float64'>
0.1012879694143862,Z0 Z7,<class 'numpy.float64'>
0.0983910268576563,Z0 Z6,<class 'numpy.float64'>
0.1001722428242711,Z0 Z5,<class 'numpy.float64'>
0.0968163640746092,Z0 Z4,<class 'numpy.float64'>
0.1007269519853382,Z0 Z3,<class 'numpy.float64'>
0.0923619353199139,Z0 Z2,<class 'numpy.float64'>
0.012723675192457,Z0 X1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 X9,<class 'numpy.float64'>
0.012723675192457,Z0 Y1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 Y9,<class 'numpy.float64'>
0.1006984764677808,Z0 Z1,<class 'numpy.float64'>
