Coefficient,Term,Coefficient type
-74.21430130364791,I,<class 'numpy.float64'>
-0.4195476017501646,Z11,<class 'numpy.float64'>
-0.419547592798736,Z10,<class 'numpy.float64'>
0.1610808212722619,Z10 Z11,<class 'numpy.float64'>
-0.273750096224606,Z9,<class 'numpy.float64'>
0.108316174287545,Z9 Z11,<class 'numpy.float64'>
0.113672146239582,Z9 Z10,<class 'numpy.float64'>
-0.0053559708857529,X8 X9 Y10 Y11,<class 'numpy.float64'>
0.0053559708857529,X8 Y9 Y10 X11,<class 'numpy.float64'>
0.0053559708857529,Y8 X9 X10 Y11,<class 'numpy.float64'>
-0.0053559708857529,Y8 Y9 X10 X11,<class 'numpy.float64'>
-0.2737500975429471,Z8,<class 'numpy.float64'>
0.1136721373272217,Z8 Z11,<class 'numpy.float64'>
0.1083161675077525,Z8 Z10,<class 'numpy.float64'>
0.1012610288554944,Z8 Z9,<class 'numpy.float64'>
-0.001360874829689,X7 X9,<class 'numpy.float64'>
-0.0009701198574345,X7 X8 X10 X11,<class 'numpy.float64'>
-0.0009701198574345,X7 Y8 Y10 X11,<class 'numpy.float64'>
0.0006466709607534,X7 Z8 X9,<class 'numpy.float64'>
-0.0035976010906092,X7 Z8 X9 Z11,<class 'numpy.float64'>
-0.0045677218057587,X7 Z8 X9 Z10,<class 'numpy.float64'>
-0.001360874829689,Y7 Y9,<class 'numpy.float64'>
-0.0009701198574345,Y7 X8 X10 Y11,<class 'numpy.float64'>
-0.0009701198574345,Y7 Y8 Y10 Y11,<class 'numpy.float64'>
0.0006466709607534,Y7 Z8 Y9,<class 'numpy.float64'>
-0.0035976010906092,Y7 Z8 Y9 Z11,<class 'numpy.float64'>
-0.0045677218057587,Y7 Z8 Y9 Z10,<class 'numpy.float64'>
-0.108721578086347,Z7,<class 'numpy.float64'>
0.1234970731098154,Z7 Z11,<class 'numpy.float64'>
0.1320210044186831,Z7 Z10,<class 'numpy.float64'>
0.0982782733685291,Z7 Z9,<class 'numpy.float64'>
0.1013007031776261,Z7 Z8,<class 'numpy.float64'>
-0.0054644103357622,X6 X8,<class 'numpy.float64'>
-0.0085239310218404,X6 X7 Y10 Y11,<class 'numpy.float64'>
-0.0030224355303919,X6 X7 Y8 Y9,<class 'numpy.float64'>
0.0085239310218404,X6 Y7 Y10 X11,<class 'numpy.float64'>
0.0030224355303919,X6 Y7 Y8 X9,<class 'numpy.float64'>
